# hmmsearch :: search profile(s) against a sequence database
# HMMER 3.3.2 (Nov 2020); http://hmmer.org/
# Copyright (C) 2020 Howard Hughes Medical Institute.
# Freely distributed under the BSD open source license.
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -
# query HMM file:                  petml/data/unsupervised/petase_hmm.txt
# target sequence database:        petml/data/tmp/sequences.fasta
# output directed to file:         ./petml_output/petase_hmmout/output.txt
# MSA of all hits saved to file:   ./petml_output/petase_hmmout/aln.sto
# per-seq hits tabular output:     ./petml_output/petase_hmmout/tab_output.txt
# show alignments in output:       no
# sequence reporting threshold:    score >= 0
# domain reporting threshold:      score >= 0
# sequence inclusion threshold:    score >= 0
# domain inclusion threshold:      score >= 0
# - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -

Query:       current_petases_msa  [M=332]
Scores for complete sequences (score includes all domains):
   --- full sequence ---   --- best 1 domain ---    -#dom-
    E-value  score  bias    E-value  score  bias    exp  N  Sequence Description
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.8   3.1  4.4e-112  4.4e-112      16     299 ..      17     286 ..       2     290 .] 0.92

>> Seq390  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.8   4.2  4.5e-112  4.5e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq155  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.8   4.2  4.5e-112  4.5e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq304  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.8   4.1  4.5e-112  4.5e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq157  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.7   4.0  4.7e-112  4.7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq464  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.6   3.8  4.9e-112  4.9e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq22  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.6   3.9  5.1e-112  5.1e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq248  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.5   3.8  5.3e-112  5.3e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq471  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.4   4.0  5.7e-112  5.7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq373  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.4   4.0  5.7e-112  5.7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq10  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.4   4.2  5.7e-112  5.7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq60  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.4   4.2  5.7e-112  5.7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq109  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.4   4.0  5.8e-112  5.8e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq472  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.2   4.8  6.6e-112  6.6e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq382  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.1   4.2    7e-112    7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq495  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.1   4.5  7.2e-112  7.2e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq204  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  369.0   4.4  7.7e-112  7.7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq308  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.8   3.8  8.8e-112  8.8e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq288  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.8   0.1  8.7e-112  8.7e-112      41     302 ..      13     274 ..       1     275 [] 0.96

>> Seq342  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.7   4.5  9.7e-112  9.7e-112      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq312  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.6   3.9    1e-111    1e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq374  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.6   3.2    1e-111    1e-111      16     299 ..      17     286 ..       2     290 .] 0.92

>> Seq273  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.6   4.5    1e-111    1e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq212  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.5   5.7  1.1e-111  1.1e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq358  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.4   4.5  1.1e-111  1.1e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq400  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.3   4.2  1.2e-111  1.2e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq100  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.3   4.2  1.3e-111  1.3e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq286  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.3   3.0  1.3e-111  1.3e-111      16     299 ..      17     286 ..       2     290 .] 0.92

>> Seq499  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  368.0   4.5  1.6e-111  1.6e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq394  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  367.9   2.9  1.6e-111  1.6e-111      16     299 ..      17     286 ..       2     290 .] 0.92

>> Seq132  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  367.9   4.2  1.7e-111  1.7e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq383  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  367.4   4.2  2.4e-111  2.4e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq317  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  367.2   0.1  2.6e-111  2.6e-111      36     303 ..      18     289 ..      10     291 .] 0.97

>> Seq38  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  366.3   4.4  5.2e-111  5.2e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq453  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  366.0   4.1  6.2e-111  6.2e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq71  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  365.8   4.2    7e-111    7e-111      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq299  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  365.2   3.9  1.1e-110  1.1e-110      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq81  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  364.8   2.3  1.5e-110  1.5e-110      16     299 ..      17     286 ..       2     290 .] 0.92

>> Seq337  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  363.9   2.5  2.8e-110  2.8e-110      16     299 ..      17     286 ..       2     290 .] 0.92

>> Seq336  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  363.7   4.2  3.2e-110  3.2e-110      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq179  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  363.5   0.1  3.6e-110  3.6e-110      41     302 ..      13     274 ..       1     275 [] 0.96

>> Seq426  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  362.7   3.5  6.2e-110  6.2e-110      16     300 ..      17     287 ..       2     290 .] 0.92

>> Seq167  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  360.5   2.8    3e-109    3e-109      40     302 ..       2     256 .]       1     256 [] 0.98

>> Seq334  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  357.2   1.7  3.1e-108  3.1e-108      16     299 ..      17     286 ..       2     290 .] 0.92

>> Seq148  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  355.5   0.9    1e-107    1e-107      14     302 ..       4     298 .]       1     298 [] 0.95

>> Seq57  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  329.4   0.8  8.5e-100  8.5e-100      38     317 ..       1     281 [.       1     282 [] 0.97

>> Seq187  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  267.6   0.0   5.5e-81   5.5e-81      56     331 ..      36     364 .]       6     364 .] 0.89

>> Seq364  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  263.3   0.8   1.1e-79   1.1e-79      56     331 ..      36     365 ..      23     366 .] 0.90

>> Seq88  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  246.6   1.4   1.3e-74   1.3e-74      56     289 ..       2     239 ..       1     242 [] 0.96

>> Seq261  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  239.4   0.5     2e-72     2e-72      56     289 ..       3     240 ..       1     241 [] 0.97

>> Seq76  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  228.9   0.6   3.1e-69   3.1e-69      55     289 ..       7     245 ..       3     246 .] 0.96

>> Seq121  
   #    score  bias  c-Evalue  i-Evalue hmmfrom  hmm to    alifrom  ali to    envfrom  env to     acc
 ---   ------ ----- --------- --------- ------- -------    ------- -------    ------- -------    ----
   1 !  189.1   0.3   4.1e-57   4.1e-57      38     162 ..       1     120 []       1     120 [] 0.98
